what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.pi4soa.cdl,3.0.0.v201003031452,"org.pi4soa.cdl",1373710959861
stopped,bundle,org.eclipse.datatools.enablement.oda.xml.ui,1.2.1.v201001191820,"org.eclipse.datatools.enablement.oda.xml.ui",1373710959861
stopped,bundle,org.eclipse.datatools.enablement.oda.xml,1.2.1.v201001151620,"org.eclipse.datatools.enablement.oda.xml",1373710959861
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.0.v20090525,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1373710959861
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.1.6.v20100203,"org.eclipse.jst.jsf.facesconfig.ui",1373710959861
stopped,bundle,org.jboss.tools.project.examples.cheatsheet,1.1.1.v201006011046R-H111-GA,"org.jboss.tools.project.examples.cheatsheet",1373710959861
stopped,bundle,org.jboss.tools.project.examples,1.1.1.v201006011046R-H111-GA,"org.jboss.tools.project.examples",1373710959861
stopped,bundle,org.jboss.tools.seam.text.ext,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.seam.text.ext",1373710959861
stopped,bundle,org.jboss.tools.seam.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.seam.ui",1373710959861
stopped,bundle,org.jboss.tools.seam.core,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.seam.core",1373710959861
stopped,bundle,org.eclipse.jst.jsf.ui,1.2.3.v201001271707,"org.eclipse.jst.jsf.ui",1373710959861
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.1.4.v20100203,"org.eclipse.jst.pagedesigner.jsf.ui",1373710959861
stopped,bundle,org.eclipse.jst.pagedesigner,1.2.3.v20100211,"org.eclipse.jst.pagedesigner",1373710959862
stopped,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1373710959862
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.1.1.v20081209,"org.eclipse.jst.jsf.common.ui",1373710959862
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.1.205.v201002101327,"org.eclipse.jst.jsf.standard.tagsupport",1373710959862
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.1.3.v201002111131,"org.eclipse.jst.pagedesigner.jsp.core",1373710959862
stopped,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1373710959862
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.200.v200904140255,"org.eclipse.wst.jsdt.web.support.jsp",1373710959862
stopped,bundle,org.jboss.tools.jsf.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.ui",1373710959862
stopped,bundle,org.jboss.tools.jsf.vpe.ajax4jsf,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.ajax4jsf",1373710959862
stopped,bundle,org.jboss.tools.jsf.vpe.facelets,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.facelets",1373710959862
stopped,bundle,org.jboss.tools.jsf.vpe.jstl,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.jstl",1373710959862
stopped,bundle,org.jboss.tools.jsf.vpe.seam,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.seam",1373710959862
stopped,bundle,org.jboss.tools.jsf.vpe.jsf,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.jsf",1373710959862
stopped,bundle,org.jboss.tools.jsf.vpe.myfaces,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.myfaces",1373710959862
stopped,bundle,org.jboss.tools.jsf.vpe.richfaces,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.richfaces",1373710959862
