what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1354534481673
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.1.1.v20081209,"org.eclipse.jst.jsf.common.ui",1354534481673
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.1.205.v201002101327,"org.eclipse.jst.jsf.standard.tagsupport",1354534481673
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.1.3.v201002111131,"org.eclipse.jst.pagedesigner.jsp.core",1354534481683
stopped,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1354534481683
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.200.v200904140255,"org.eclipse.wst.jsdt.web.support.jsp",1354534481683
stopped,bundle,org.jboss.tools.jsf.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.ui",1354534481683
stopped,bundle,org.jboss.tools.jsf.vpe.ajax4jsf,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.ajax4jsf",1354534481683
stopped,bundle,org.jboss.tools.jsf.vpe.facelets,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.facelets",1354534481683
stopped,bundle,org.jboss.tools.jsf.vpe.jstl,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.jstl",1354534481683
stopped,bundle,org.jboss.tools.jsf.vpe.seam,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.seam",1354534481683
